symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2020-05-21 00:00:00+00:00,183.43,186.67,183.29,185.4,29032741,178.4461810553,181.5981497988,178.309984875,180.3626558777,29032741,0.0,1.0
MSFT,2020-05-22 00:00:00+00:00,183.51,184.46,182.54,183.19,20826898,178.524007444,179.4481958101,177.5803624807,178.2127018891,20826898,0.0,1.0
MSFT,2020-05-26 00:00:00+00:00,181.57,186.5,181.1,186.34,36073609,176.6367175173,181.4327687227,176.1794874836,181.2771159452,36073609,0.0,1.0
MSFT,2020-05-27 00:00:00+00:00,181.81,181.99,176.6,180.2,39517146,176.8701966835,177.0453060582,171.8017531176,175.3039406104,39517146,0.0,1.0
MSFT,2020-05-28 00:00:00+00:00,181.4,184.15,180.38,180.74,33831824,176.4713364413,179.1466185538,175.479049985,175.8292687343,33831824,0.0,1.0
MSFT,2020-05-29 00:00:00+00:00,183.25,184.27,180.41,182.73,42146720,178.2710716806,179.2633581369,175.5082348808,177.7652001539,42146720,0.0,1.0
MSFT,2020-06-01 00:00:00+00:00,182.83,183.0,181.46,182.54,22668821,177.8624831398,178.0278642158,176.5297062328,177.5803624807,22668821,0.0,1.0
MSFT,2020-06-02 00:00:00+00:00,184.91,185.0,181.35,184.25,30794585,179.8859692467,179.9735239341,176.4226949483,179.2439015397,30794585,0.0,1.0
MSFT,2020-06-03 00:00:00+00:00,185.36,185.94,183.58,184.82,27311016,180.3237426833,180.8879840016,178.5921055341,179.7984145594,27311016,0.0,1.0
MSFT,2020-06-04 00:00:00+00:00,182.92,185.84,182.3,184.3,28761809,177.9500378271,180.7907010157,177.3468833145,179.2925430327,28761809,0.0,1.0
MSFT,2020-06-05 00:00:00+00:00,187.2,187.73,182.01,182.62,39893643,182.1137496241,182.6293494494,177.0647626553,177.6581888694,39893643,0.0,1.0
MSFT,2020-06-08 00:00:00+00:00,188.36,188.55,184.44,185.94,33211590,183.2422322606,183.4270699339,179.428739213,180.8879840016,33211590,0.0,1.0
MSFT,2020-06-09 00:00:00+00:00,189.8,190.7,187.26,188.0,29783916,184.6431072577,185.5186541309,182.1721194156,182.8920135114,29783916,0.0,1.0
MSFT,2020-06-10 00:00:00+00:00,196.84,198.52,191.01,191.13,43872329,191.4918294658,193.1261836291,185.8202313873,185.9369709704,43872329,0.0,1.0
MSFT,2020-06-11 00:00:00+00:00,186.27,195.76,186.07,193.13,52854672,181.2090178551,190.441173218,181.0144518833,187.8826306886,52854672,0.0,1.0
MSFT,2020-06-12 00:00:00+00:00,187.74,191.72,185.18,190.54,43373587,182.639077748,186.5109405872,180.1486333087,185.3630013535,43373587,0.0,1.0
MSFT,2020-06-15 00:00:00+00:00,188.94,190.82,184.01,184.58,32770189,183.8064735789,185.635393714,179.0104223735,179.5649353932,32770189,0.0,1.0
MSFT,2020-06-16 00:00:00+00:00,193.57,195.58,191.46,192.89,42556656,188.3106758266,190.2660638434,186.2580048239,187.6491515224,42556656,0.0,1.0
MSFT,2020-06-17 00:00:00+00:00,194.24,196.32,193.69,195.03,25687822,188.9624718322,190.9859579391,188.4274154097,189.7310074209,25687822,0.0,1.0
MSFT,2020-06-18 00:00:00+00:00,196.32,196.49,194.0,194.0,23061648,190.9859579391,191.1513390151,188.728992666,188.728992666,23061648,0.0,1.0
MSFT,2020-06-19 00:00:00+00:00,195.15,199.29,194.37,198.59,44441141,189.8477470039,193.8752626206,189.0889397138,193.1942817193,44441141,0.0,1.0
MSFT,2020-06-22 00:00:00+00:00,200.57,200.76,195.23,195.79,32818929,195.1204848403,195.3053225135,189.9255733927,190.4703581138,32818929,0.0,1.0
MSFT,2020-06-23 00:00:00+00:00,201.91,203.95,201.43,202.09,30917447,196.4240768515,198.4086497641,195.9571185191,196.5991862261,30917447,0.0,1.0
MSFT,2020-06-24 00:00:00+00:00,197.84,203.25,196.56,201.6,36740647,192.4646593249,197.7276688627,191.2194371053,196.1224995952,36740647,0.0,1.0
MSFT,2020-06-25 00:00:00+00:00,200.34,200.61,195.47,197.8,27803933,194.8967339727,195.1593980346,190.1590525589,192.4257461306,27803933,0.0,1.0
MSFT,2020-06-26 00:00:00+00:00,196.33,199.89,194.88,199.73,54675780,190.9956862377,194.4589605361,189.585082942,194.3033077586,54675780,0.0,1.0
MSFT,2020-06-29 00:00:00+00:00,198.44,198.53,193.55,195.78,26701586,193.0483572404,193.1359119277,188.2912192294,190.4606298152,26701586,0.0,1.0
MSFT,2020-06-30 00:00:00+00:00,203.51,204.4,197.74,197.88,34310283,197.980604626,198.8464232007,192.367376339,192.5035725193,34310283,0.0,1.0
MSFT,2020-07-01 00:00:00+00:00,204.7,206.35,201.77,203.14,32071431,199.1382721584,200.7434414259,196.2878806712,197.6206575782,32071431,0.0,1.0
MSFT,2020-07-02 00:00:00+00:00,206.26,208.02,205.0,205.68,29322547,200.6558867386,202.3680672906,199.4301211161,200.0916454203,29322547,0.0,1.0
MSFT,2020-07-06 00:00:00+00:00,210.7,211.13,208.09,208.83,32033747,204.975251313,205.3935681524,202.4361653807,203.1560594765,32033747,0.0,1.0
MSFT,2020-07-07 00:00:00+00:00,208.25,214.67,207.99,210.45,33600749,202.5918181582,208.8373858536,202.3388823948,204.7320438482,33600749,0.0,1.0
MSFT,2020-07-08 00:00:00+00:00,212.83,213.26,208.69,210.07,33602226,207.0473789129,207.4656957523,203.0198632962,204.3623685018,33602226,0.0,1.0
MSFT,2020-07-09 00:00:00+00:00,214.32,216.38,211.47,216.33,33122280,208.496895403,210.5009249127,205.7243303045,210.4522834197,33122280,0.0,1.0
MSFT,2020-07-10 00:00:00+00:00,213.67,214.08,211.08,213.62,26178663,207.8645559945,208.2634162368,205.3449266595,207.8159145016,26178663,0.0,1.0
MSFT,2020-07-13 00:00:00+00:00,207.07,215.8,206.5,214.48,38135816,201.4438789245,209.9366835944,200.8893659048,208.6525481804,38135816,0.0,1.0
MSFT,2020-07-14 00:00:00+00:00,208.35,208.85,202.03,206.13,37598121,202.6891011441,203.1755160737,196.5408164346,200.5294188569,37598121,0.0,1.0
MSFT,2020-07-15 00:00:00+00:00,208.04,211.33,205.03,209.56,32248893,202.3875238878,205.5881341242,199.4593060119,203.8662252736,32248893,0.0,1.0
MSFT,2020-07-16 00:00:00+00:00,203.92,205.7,202.31,205.4,29940718,198.3794648683,200.1111020175,196.8132087951,199.8192530598,29940718,0.0,1.0
MSFT,2020-07-17 00:00:00+00:00,202.88,205.04,201.39,204.47,31636070,197.3677218148,199.4690343105,195.9182053248,198.9145212908,31636070,0.0,1.0
MSFT,2020-07-20 00:00:00+00:00,211.6,212.3,203.01,205.0,36386080,205.8507981862,206.5317790876,197.4941896965,199.4301211161,36386080,0.0,1.0
MSFT,2020-07-21 00:00:00+00:00,208.75,213.94,208.03,213.66,37702523,203.0782330877,208.1272200565,202.3777955892,207.8548276959,37702523,0.0,1.0
MSFT,2020-07-22 00:00:00+00:00,211.75,212.3,208.39,209.2,49605692,205.9967226651,206.5317790876,202.7280143385,203.5160065243,49605692,0.0,1.0
MSFT,2020-07-23 00:00:00+00:00,202.54,210.92,202.15,207.19,67457035,197.0369596627,205.189273882,196.6575560177,201.5606185075,67457035,0.0,1.0
MSFT,2020-07-24 00:00:00+00:00,201.3,202.86,197.51,200.42,39826989,195.8306506374,197.3482652176,192.1436254714,194.9745603614,39826989,0.0,1.0
MSFT,2020-07-27 00:00:00+00:00,203.85,203.97,200.86,201.47,30160867,198.3113667781,198.4281063612,195.4026054994,195.9960317135,30160867,0.0,1.0
MSFT,2020-07-28 00:00:00+00:00,202.02,204.7,201.74,203.61,23251388,196.531088136,199.1382721584,196.2586957754,198.077887612,23251388,0.0,1.0
MSFT,2020-07-29 00:00:00+00:00,204.06,204.65,202.01,202.5,19632602,198.5156610486,199.0896306654,196.5213598374,196.9980464684,19632602,0.0,1.0
MSFT,2020-07-30 00:00:00+00:00,203.9,204.46,199.57,201.0,25079596,198.3600082711,198.9047929922,194.1476549812,195.5388016797,25079596,0.0,1.0
MSFT,2020-07-31 00:00:00+00:00,205.01,205.1,199.01,204.4,51247969,199.4398494147,199.527404102,193.6028702601,198.8464232007,51247969,0.0,1.0
MSFT,2020-08-03 00:00:00+00:00,216.54,217.64,210.44,211.52,78983009,210.6565776902,211.7266905352,204.7223155496,205.7729717975,78983009,0.0,1.0
MSFT,2020-08-04 00:00:00+00:00,213.29,214.77,210.31,214.17,49280056,207.4948806481,208.9346688395,204.5958476679,208.3509709241,49280056,0.0,1.0
MSFT,2020-08-05 00:00:00+00:00,212.94,215.0,211.57,214.9,28858621,207.1543901974,209.1584197071,205.8216132904,209.0611367212,28858621,0.0,1.0
MSFT,2020-08-06 00:00:00+00:00,216.35,216.3705,211.55,212.34,32656843,210.4717400169,210.491683029,205.8021566932,206.5706922819,32656843,0.0,1.0
MSFT,2020-08-07 00:00:00+00:00,212.48,215.7,210.93,214.85,27820421,206.7068884622,209.8394006085,205.1990021806,209.0124952283,27820421,0.0,1.0
MSFT,2020-08-10 00:00:00+00:00,208.25,211.88,206.35,211.67,36716462,202.5918181582,206.1231905467,200.7434414259,205.9188962763,36716462,0.0,1.0
MSFT,2020-08-11 00:00:00+00:00,203.38,207.65,203.14,207.155,36446459,197.8541367444,202.0081202427,197.6206575782,201.5265694625,36446459,0.0,1.0
MSFT,2020-08-12 00:00:00+00:00,209.19,210.28,204.75,205.29,28041364,203.5062782258,204.5666627722,199.1869136513,199.7122417753,28041364,0.0,1.0
MSFT,2020-08-13 00:00:00+00:00,208.7,211.35,208.15,209.44,22588870,203.0295915948,205.6075907214,202.4945351723,203.7494856905,22588870,0.0,1.0
MSFT,2020-08-14 00:00:00+00:00,208.9,209.59,207.51,208.76,17958936,203.2241575666,203.8954101694,201.8719240625,203.0879613863,17958936,0.0,1.0
MSFT,2020-08-17 00:00:00+00:00,210.28,211.1874,208.915,209.6,20063496,204.5666627722,205.4494085863,203.2387500145,203.905138468,20063496,0.0,1.0
MSFT,2020-08-18 00:00:00+00:00,211.49,212.36,209.21,210.53,21336167,205.7437869017,206.5901488791,203.5257348229,204.809870237,21336167,0.0,1.0
MSFT,2020-08-19 00:00:00+00:00,209.7,212.1,209.25,211.49,27627561,204.498564682,206.8390346641,204.0597265604,206.2441652103,27627561,0.51,1.0
MSFT,2020-08-20 00:00:00+00:00,214.58,215.0,208.91,209.54,26981478,209.2575203122,209.6671025591,203.7281599796,204.3425333499,26981478,0.0,1.0
MSFT,2020-08-21 00:00:00+00:00,213.02,216.25,212.85,213.86,36249319,207.7362148239,210.8860973414,207.5704315335,208.5553793176,36249319,0.0,1.0
MSFT,2020-08-24 00:00:00+00:00,213.69,215.52,212.43,214.79,25460147,208.3895960272,210.1742043885,207.1608492866,209.4623114356,25460147,0.0,1.0
MSFT,2020-08-25 00:00:00+00:00,216.47,216.61,213.1,213.1,23043696,211.1006404231,211.2371678387,207.8142304899,207.8142304899,23043696,0.0,1.0
MSFT,2020-08-26 00:00:00+00:00,221.15,222.09,217.36,217.88,39600828,215.6645568881,216.5812409644,211.9685647081,212.4756665375,39600828,0.0,1.0
MSFT,2020-08-27 00:00:00+00:00,226.58,231.15,219.4,222.89,57602195,220.9598702225,225.4165151467,213.9579641928,217.3613976251,57602195,0.0,1.0
MSFT,2020-08-28 00:00:00+00:00,228.91,230.644,226.58,228.18,26292896,223.2320764967,224.9230660588,220.9598702225,222.5201835439,26292896,0.0,1.0
MSFT,2020-08-31 00:00:00+00:00,225.53,228.7,224.31,227.0,28774156,219.9359146053,223.0272853733,218.7461756978,221.3694524693,28774156,0.0,1.0
MSFT,2020-09-01 00:00:00+00:00,227.27,227.45,224.43,225.51,25791235,221.6327553423,221.808290591,218.8631991969,219.9164106888,25791235,0.0,1.0
MSFT,2020-09-02 00:00:00+00:00,231.65,232.86,227.35,227.97,34080839,225.9041130596,227.0841000089,221.7107710084,222.3153924204,34080839,0.0,1.0
MSFT,2020-09-03 00:00:00+00:00,217.3,229.31,214.9602,229.27,58400288,211.9100529585,223.6221548271,209.6282897652,223.583146994,58400288,0.0,1.0
MSFT,2020-09-04 00:00:00+00:00,214.25,218.3599,205.19,215.1,59664072,208.9357056897,212.9436630144,200.1004315074,209.7646221417,59664072,0.0,1.0
MSFT,2020-09-08 00:00:00+00:00,202.66,210.03,202.2,206.5,52924330,197.633186068,204.8203793046,197.1845959881,201.3779380393,52924330,0.0,1.0
MSFT,2020-09-09 00:00:00+00:00,211.29,214.8399,206.7,207.6,45678986,206.0491260451,209.5109737074,201.5729772045,202.4506534477,45678986,0.0,1.0
MSFT,2020-09-10 00:00:00+00:00,205.37,214.74,204.11,213.4,35461514,200.2759667561,209.4135516444,199.0472200155,208.1067892377,35461514,0.0,1.0
MSFT,2020-09-11 00:00:00+00:00,204.03,208.63,201.24,207.2,33620073,198.9692043494,203.4551051484,196.2484079953,202.0605751174,33620073,0.0,1.0
MSFT,2020-09-14 00:00:00+00:00,205.41,209.2,204.03,204.24,30375768,200.3149745891,204.0109667691,198.9692043494,199.1739954729,30375768,0.0,1.0
MSFT,2020-09-15 00:00:00+00:00,208.78,209.78,206.93,208.42,21823942,203.6013845223,204.5765803481,201.7972722444,203.2503140249,21823942,0.0,1.0
MSFT,2020-09-16 00:00:00+00:00,205.05,210.65,204.64,210.62,26372464,199.9639040918,205.4250007166,199.5640738032,205.3957448418,26372464,0.0,1.0
MSFT,2020-09-17 00:00:00+00:00,202.91,204.33,199.96,200.05,34011257,197.8769850245,199.2617630972,195.0001573382,195.0879249625,34011257,0.0,1.0
MSFT,2020-09-18 00:00:00+00:00,200.39,203.65,196.25,202.8,55225326,195.4194915433,198.5986299356,191.3821808243,197.7697134836,55225326,0.0,1.0
MSFT,2020-09-21 00:00:00+00:00,202.54,202.71,196.38,197.19,39839657,197.5161625689,197.6819458593,191.5089562816,192.2988649006,39839657,0.0,1.0
MSFT,2020-09-22 00:00:00+00:00,207.42,208.1,202.075,205.06,33517065,202.2751181991,202.9382513607,197.0626965099,199.9736560501,33517065,0.0,1.0
MSFT,2020-09-23 00:00:00+00:00,200.59,208.1,200.03,207.9,30803780,195.6145307085,202.9382513607,195.068421046,202.7432121955,30803780,0.0,1.0
MSFT,2020-09-24 00:00:00+00:00,203.19,205.57,199.2,199.85,31202493,198.1500398557,200.4710059213,194.2590085105,194.8928857974,31202493,0.0,1.0
MSFT,2020-09-25 00:00:00+00:00,207.82,209.04,202.54,203.55,29437312,202.6651965294,203.854935437,197.5161625689,198.501110353,29437312,0.0,1.0
MSFT,2020-09-28 00:00:00+00:00,209.44,212.57,208.06,210.88,32004936,204.2450137673,207.2973767022,202.8992435276,205.6492957565,32004936,0.0,1.0
MSFT,2020-09-29 00:00:00+00:00,207.26,210.07,206.81,209.35,24464472,202.1190868669,204.8593871376,201.6802487453,204.157246143,24464472,0.0,1.0
MSFT,2020-09-30 00:00:00+00:00,210.33,211.98,206.54,207.73,33829088,205.1129380523,206.722011165,201.4169458723,202.5774289051,33829088,0.0,1.0
MSFT,2020-10-01 00:00:00+00:00,212.46,213.99,211.32,213.49,27158418,207.1901051614,208.682154775,206.0783819199,208.194556862,27158418,0.0,1.0
MSFT,2020-10-02 00:00:00+00:00,206.19,210.99,205.54,208.0,33154781,201.0756273333,205.7565672974,200.4417500465,202.8407317781,33154781,0.0,1.0
MSFT,2020-10-05 00:00:00+00:00,210.38,210.41,206.98,207.22,21331561,205.1616978436,205.1909537184,201.8460320357,202.0800790339,21331561,0.0,1.0
MSFT,2020-10-06 00:00:00+00:00,205.91,210.18,204.82,208.82,28554261,200.802572502,204.9666586784,199.7396090519,203.6403923553,28554261,0.0,1.0
MSFT,2020-10-07 00:00:00+00:00,209.83,210.11,206.72,207.06,25681054,204.6253401394,204.8983949706,201.592481121,201.9240477018,25681054,0.0,1.0
MSFT,2020-10-08 00:00:00+00:00,210.58,211.19,208.32,210.51,19925837,205.3567370088,205.9516064626,203.1527944424,205.288473301,19925837,0.0,1.0
MSFT,2020-10-09 00:00:00+00:00,215.81,215.86,211.23,211.23,26458047,210.457011178,210.5057709693,205.9906142956,205.9906142956,26458047,0.0,1.0
MSFT,2020-10-12 00:00:00+00:00,221.4,223.86,216.81,218.79,40461368,215.9083558446,218.3073375762,211.4322070039,213.3630947391,40461368,0.0,1.0
MSFT,2020-10-13 00:00:00+00:00,222.86,225.21,220.43,222.72,28950843,217.3321417503,219.6238519411,214.9624158935,217.1956143347,28950843,0.0,1.0
MSFT,2020-10-14 00:00:00+00:00,220.86,224.22,219.13,223.0,23451713,215.3817500986,218.6584080735,213.6946613199,217.4686691659,23451713,0.0,1.0
MSFT,2020-10-15 00:00:00+00:00,219.66,220.36,216.01,217.1,22733064,214.2115151076,214.8941521857,210.6520503432,211.7150137934,22733064,0.0,1.0
MSFT,2020-10-16 00:00:00+00:00,219.66,222.29,219.32,220.15,26057882,214.2115151076,216.7762801296,213.8799485268,214.6893610622,26057882,0.0,1.0
MSFT,2020-10-19 00:00:00+00:00,214.22,222.3,213.72,220.415,27625841,208.9064498149,216.7860320878,208.418851902,214.9477879561,27625841,0.0,1.0
MSFT,2020-10-20 00:00:00+00:00,214.65,217.37,213.0901,215.8,22753511,209.32578402,211.9783166664,207.8045760513,210.4472592198,22753511,0.0,1.0
MSFT,2020-10-21 00:00:00+00:00,214.8,216.92,213.12,213.12,22724906,209.4720633939,211.5394785447,207.8337344065,207.8337344065,22724906,0.0,1.0
MSFT,2020-10-22 00:00:00+00:00,214.89,216.055,211.7,213.93,22351450,209.5598310182,210.6959341554,206.4489563338,208.6236430254,22351450,0.0,1.0
MSFT,2020-10-23 00:00:00+00:00,216.23,216.28,213.16,215.03,18879608,210.8665934249,210.9153532162,207.8727422395,209.6963584339,18879608,0.0,1.0
MSFT,2020-10-26 00:00:00+00:00,210.08,216.3399,208.1,213.85,37111561,204.8691390959,210.9737674461,202.9382513607,208.5456273593,37111561,0.0,1.0
MSFT,2020-10-27 00:00:00+00:00,213.25,214.67,210.329,211.59,36700325,207.9605098638,209.3452879365,205.1119628565,206.3416847929,36700325,0.0,1.0
MSFT,2020-10-28 00:00:00+00:00,202.68,208.84,202.1,207.67,51195593,197.6526899845,203.6598962718,197.0870764055,202.5189171556,51195593,0.0,1.0
MSFT,2020-10-29 00:00:00+00:00,204.72,207.36,203.37,204.07,31432563,199.6420894693,202.2166064495,198.3255751044,199.0082121825,31432563,0.0,1.0
MSFT,2020-10-30 00:00:00+00:00,202.47,204.29,199.62,203.5,36980111,197.4478988611,199.2227552642,194.6685907574,198.4523505617,36980111,0.0,1.0
MSFT,2020-11-02 00:00:00+00:00,202.33,205.28,200.12,204.29,30842163,197.3113714455,200.1881991318,195.1561886703,199.2227552642,30842163,0.0,1.0
MSFT,2020-11-03 00:00:00+00:00,206.43,208.12,203.12,203.89,27512030,201.3096743315,202.9577552772,198.0817761479,198.8326769338,27512030,0.0,1.0
MSFT,2020-11-04 00:00:00+00:00,216.39,218.32,212.4185,214.02,42311777,211.022624757,212.9047527009,207.1496345346,208.7114106497,42311777,0.0,1.0
MSFT,2020-11-05 00:00:00+00:00,223.29,224.12,221.15,222.04,36080137,217.7514759554,218.5608884909,215.6645568881,216.5324811731,36080137,0.0,1.0
MSFT,2020-11-06 00:00:00+00:00,223.72,224.36,218.03,222.26,25231895,218.1708101605,218.7949354891,212.6219459114,216.7470242548,25231895,0.0,1.0
MSFT,2020-11-09 00:00:00+00:00,218.39,228.12,217.88,224.435,44394950,212.9730164087,222.4616717943,212.4756665375,218.868075176,44394950,0.0,1.0
MSFT,2020-11-10 00:00:00+00:00,211.01,216.5,209.72,214.5,44045120,205.7760712139,211.1298962979,204.5180685986,209.1795046461,44045120,0.0,1.0
MSFT,2020-11-11 00:00:00+00:00,216.55,218.04,212.2,212.39,29440788,211.1786560892,212.6316978697,206.9365542467,207.1218414536,29440788,0.0,1.0
MSFT,2020-11-12 00:00:00+00:00,215.44,219.11,214.46,217.21,21616115,210.0961887225,213.6751574033,209.1404968131,211.8222853342,21616115,0.0,1.0
MSFT,2020-11-13 00:00:00+00:00,216.51,217.42,214.16,216.36,18630307,211.1396482561,212.0270764576,208.8479380654,210.9933688822,18630307,0.0,1.0
MSFT,2020-11-16 00:00:00+00:00,217.23,217.74,214.52,214.87,24953344,211.8417892507,212.3391391219,209.1990085627,209.5403271017,24953344,0.0,1.0
MSFT,2020-11-17 00:00:00+00:00,214.46,217.68,214.08,216.1,24154112,209.1404968131,212.2806273724,208.7699223993,210.7398179675,24154112,0.0,1.0
MSFT,2020-11-18 00:00:00+00:00,211.08,215.17,210.93,213.65,28372789,206.3904445842,210.3895772275,206.2437771278,208.9033470031,28372789,0.56,1.0
MSFT,2020-11-19 00:00:00+00:00,212.42,213.03,209.93,211.38,24792746,207.700673861,208.2971215168,205.2659940855,206.6837794969,24792746,0.0,1.0
MSFT,2020-11-20 00:00:00+00:00,210.39,213.285,210.0,212.2,22843119,205.715774285,208.5464561926,205.3344388984,207.4855615917,22843119,0.0,1.0
MSFT,2020-11-23 00:00:00+00:00,210.11,212.29,208.16,210.95,25683507,205.4419950331,207.5735620655,203.5353181005,206.2633327887,25683507,0.0,1.0
MSFT,2020-11-24 00:00:00+00:00,213.86,214.25,208.86,209.59,33830438,209.108681442,209.4900168285,204.2197662301,204.9335478511,33830438,0.0,1.0
MSFT,2020-11-25 00:00:00+00:00,213.87,215.29,212.46,215.11,21012887,209.1184592724,210.5069111926,207.7397851827,210.330910245,21012887,0.0,1.0
MSFT,2020-11-27 00:00:00+00:00,215.23,216.27,214.04,214.85,14512213,210.44824421,211.4651385741,209.2846823896,210.0766866539,14512213,0.0,1.0
MSFT,2020-11-30 00:00:00+00:00,214.07,214.76,210.835,214.1,33064753,209.3140158809,209.9886861801,206.1508877388,209.3433493722,33064753,0.0,1.0
MSFT,2020-12-01 00:00:00+00:00,216.21,217.32,213.35,214.51,30498026,211.4064715916,212.4918107686,208.6100120904,209.7442404195,30498026,0.0,1.0
MSFT,2020-12-02 00:00:00+00:00,215.37,215.47,212.8,214.88,23724509,210.585133836,210.6829121402,208.0722314171,210.1060201452,23724509,0.0,1.0
MSFT,2020-12-03 00:00:00+00:00,214.24,216.3757,213.65,214.61,25120922,209.4802389981,211.5684902417,208.9033470031,209.8420187238,25120922,0.0,1.0
MSFT,2020-12-04 00:00:00+00:00,214.36,215.38,213.18,214.22,24666039,209.5975729632,210.5949116664,208.4437889732,209.4606833373,24666039,0.0,1.0
MSFT,2020-12-07 00:00:00+00:00,214.29,215.54,212.99,214.37,24619997,209.5291281502,210.7513569532,208.2580101951,209.6073507936,24619997,0.0,1.0
MSFT,2020-12-08 00:00:00+00:00,216.01,216.95,212.89,213.97,23284094,211.2109149831,212.1300310429,208.1602318909,209.2162375767,23284094,0.0,1.0
MSFT,2020-12-09 00:00:00+00:00,211.8,215.225,211.214,215.16,32440603,207.0944483747,210.4433552948,206.5214675119,210.3797993971,32440603,0.0,1.0
MSFT,2020-12-10 00:00:00+00:00,210.52,213.08,210.36,211.77,26467017,205.8428860805,208.3460106689,205.6864407937,207.0651148834,26467017,0.0,1.0
MSFT,2020-12-11 00:00:00+00:00,213.26,213.32,209.11,210.05,30979440,208.5220116166,208.5806785991,204.4642119907,205.3833280506,30979440,0.0,1.0
